,nom_reg,res_princ_de_40_a_moins_de_60_m2_en_2015_princ,res_princ_chauffage_individuel_electrique_met_en_2015_princ,pop_men_emmenages_moins_2_ans_en_2015_princ,appartements_en_2015_princ,res_princ_type_maison_en_2015_princ,menages_deux_voitures_ou_plus_en_2015_princ,anc_tot_emmengt_res_princ_occ_par_proprietaires_annees_en_2015_princ,res_princ_de_120_m2_ou_plus_en_2015_princ,unite_urbaine,nom_epci,menages_emmenages_moins_2_ans_en_2015_princ,menages_au_moins_une_voiture_en_2015_princ,res_princ_occupees_locataires_en_2015_princ,res_princ_hlm_louee_vide_en_2015_princ,res_princ_de_100_a_moins_de_120_m2_en_2015_princ,anc_tot_emmengt_res_princ_occ_gratuit_annees_en_2015_princ,pieces_res_princ_men_emmenages_moins_2_ans_en_2015_princ,res_princ_sdb_baignoire_douche_met_en_2015_princ,res_princ_type_appart_1946_a_1970_en_2015_princ,res_princ_type_appartement_en_2015_princ,res_secondaires_et_logts_occasionnels_en_2015_princ,res_princ_chauffage_central_individuel_met_en_2015_princ,res_princ_3_pieces_en_2015_princ,pieces_res_princ_men_emmenages_depuis_10_ans_ou_plus_en_2015_princ,res_princ_1946_a_1970_en_2015_princ,menages_au_moins_un_parking_en_2015_princ,pieces_res_princ_men_emmenages_entre_2_4_ans_en_2015_princ,pers_res_princ_occupees_proprietaires_en_2015_princ,res_princ_occupees_proprietaires_en_2015_princ,pieces_res_princ_type_appartement_en_2015_princ,pieces_res_princ_men_emmenages_entre_5_9_ans_en_2015_princ,pop_men_emmenages_depuis_10_ans_ou_plus_en_2015_princ,menages_emmenages_entre_5_9_ans_en_2015_princ,res_princ_de_80_a_moins_de_100_m2_en_2015_princ,pieces_res_princ_type_maison_en_2015_princ,libelle_de_l_iris,pop_menages_en_2015_princ,res_princ_chauffage_central_collectif_met_en_2015_princ,res_princ_4_pieces_en_2015_princ,geo_shape,region,nom_dep,iris,pers_res_princ_occupees_locataires_en_2015_princ,res_princ_de_30_a_moins_de_40_m2_en_2015_princ,logements_vacants_en_2015_princ,libelle_commune_ou_arm,anc_tot_emmengt_res_princ_occ_par_locataires_annees_en_2015_princ,res_princ_1_piece_en_2015_princ,departement,pop_men_emmenages_entre_2_4_ans_en_2015_princ,res_princ_type_maison_avt_2013_en_2015_princ,res_princ_type_maison_1971_a_1990_en_2015_princ,res_princ_1971_a_1990_en_2015_princ,res_princ_2006_a_2012_en_2015_princ,res_princ_type_appart_2006_a_2012_en_2015_princ,res_princ_de_60_a_moins_de_80_m2_en_2015_princ,commune_ou_arm,res_princ_1991_a_2005_en_2015_princ,res_princ_5_pieces_ou_plus_en_2015_princ,menages_emmenages_depuis_10_ans_ou_plus_en_2015_princ,res_princ_loge_gratuit_en_2015_princ,menages_en_2015_princ,menages_emmenages_entre_2_4_ans_en_2015_princ,res_princ_avt_2013_en_2015_princ,pieces_res_princ_en_2015_princ,geo_point_2d,anc_tot_emmengt_res_princ_hlm_louees_vides_annees_en_2015_princ,menages_une_voiture_en_2015_princ,res_princ_type_appart_avt_2013_en_2015_princ,res_princ_type_maison_avt_1919_en_2015_princ,residences_principales_en_2015_princ,pers_res_princ_occupees_gratuit_en_2015_princ,res_princ_type_maison_1919_a_1945_en_2015_princ,res_princ_type_appart_1991_a_2005_en_2015_princ,grand_quartier,res_princ_type_appart_avt_1919_en_2015_princ,personnes_res_princ_en_2015_princ,res_princ_2_pieces_en_2015_princ,logements_en_2015_princ,res_princ_type_appart_1919_a_1945_en_2015_princ,res_princ_type_appart_1971_a_1990_en_2015_princ,res_princ_1919_a_1945_en_2015_princ,res_princ_type_maison_2006_a_2012_en_2015_princ,res_princ_de_moins_de_30_m2_en_2015_princ,pers_res_princ_hlm_louees_vides_en_2015_princ,maisons_en_2015_princ,res_princ_type_maison_1946_a_1970_en_2015_princ,pop_men_emmenages_entre_5_9_ans_en_2015_princ,res_princ_avt_1919_en_2015_princ,anc_tot_emmengt_res_princ_annees_en_2015_princ,res_princ_type_maison_1991_a_2005_en_2015_princ,res_princ_avec_eau_chaude_dom_en_2015_princ,res_princ_avec_electricite_dom_en_2015_princ,res_princ_avec_piece_climatisee_dom_en_2015_princ,res_princ_avec_bain_douche_wc_dom_en_2015_princ,habitations_de_fortune_dom_en_2015_princ,res_princ_avec_chauffe_eau_solaire_dom_en_2015_princ,cases_traditionnelles_dom_en_2015_princ,maisons_ou_immeubles_en_dur_dom_en_2015_princ,res_princ_avec_tout_a_l_egout_dom_en_2015_princ,maisons_ou_immeubles_en_bois_dom_en_2015_princ
37858,ILE-DE-FRANCE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,00851,Métropole du Grand Paris,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Saint-Vincent de Paul 10,0.0,0.0,0.0,"{'type': 'Polygon', 'coordinates': [[[2.359522045, 48.8759468668], [2.3588649248, 48.876053068], [2.3583034359, 48.8761435903], [2.3578662542, 48.8762149914], [2.3575056078, 48.8762715131], [2.3575416741, 48.8764425802], [2.3575997208, 48.8766002753], [2.357714364, 48.876812234], [2.3581296496, 48.8775222372], [2.358210877, 48.8776800561], [2.3583132212, 48.8778946461], [2.358456027, 48.878366662], [2.358549019, 48.8786765307], [2.3585711449, 48.8787620859], [2.3586631319, 48.8792644062], [2.3587201236, 48.8796190483], [2.3586710521, 48.8797285039], [2.3597528503, 48.8800193823], [2.360077677, 48.8801056562], [2.3615367221, 48.8804907156], [2.3617304043000003, 48.8805416612], [2.3620227015, 48.8806124676], [2.3621864038, 48.8801609764], [2.3622714688, 48.8800067446], [2.3622877221, 48.8799043075], [2.3623494702, 48.8794270914], [2.3623696942, 48.8792230508], [2.3623672444, 48.8790890373], [2.362350764, 48.878987325], [2.3623230790000003, 48.878909835], [2.3622959316, 48.8788997977], [2.3621804062000002, 48.8787579871], [2.3619112175, 48.878359947], [2.3615782874, 48.877823069], [2.361003810799999, 48.8768595158], [2.3607863714, 48.8764680439], [2.3605592041, 48.8760918083], [2.3603763174, 48.8758848836], [2.3603020514, 48.87582603], [2.3600522833, 48.8758471784], [2.359522045, 48.8759468668]]]}",11,PARIS,751103710,0.0,0.0,0.0,Paris 10e Arrondissement,0.0,0.0,75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75110,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"[48.8781791451, 2.3600698155]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7511037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
37863,ILE-DE-FRANCE,287.144418346,15.5022621921,342.251180886,1353.13617672,0.936727231965,20.0119797391,0.0,31.2754379787,00851,Métropole du Grand Paris,221.445129859,403.322842013,1320.2652103,992.541234843,57.4105983719,311.037994468,346.656406036,1155.55579123,136.254621692,1298.07678904,9.94687064896,33.6135105856,234.901614672,2284.33781893,136.254621692,486.997021028,397.182399193,0.0,0.0,3579.00084631,618.025574213,1754.95038577,235.560720635,302.385429413,0.936727231965,Villette 8,3145.82791415,1291.10234585,379.374346303,"{'type': 'Polygon', 'coordinates': [[[2.3670592987, 48.8873309174], [2.367059831, 48.8873319994], [2.3671328424, 48.8874960625], [2.3681235209000002, 48.8896938456], [2.3681269781, 48.8897011484], [2.3712655662, 48.8892535291], [2.3709207836, 48.8886680575], [2.3702899262, 48.8876062374], [2.3693406075, 48.8866056885], [2.3692422065, 48.886510741], [2.3690949694, 48.886619683], [2.3690894713, 48.8866232513], [2.3685005704, 48.8868296895], [2.3670592987, 48.8873309174]]]}",11,PARIS,751197308,3095.69840447,147.714432512,51.3367752864,Paris 19e Arrondissement,18366.1842905,343.843929374,75,387.881341877,0.936727231965,0.936727231965,642.078380771,23.546162882,17.7317603345,307.876511567,75119,517.583812535,91.4507607177,680.391312557,19.9529083249,1340.21811862,202.820955572,1339.28139139,3646.20219837,"[48.8882312101, 2.36905614287]",16778.1926472,383.310862274,1297.14006181,0.0,1340.21811862,50.1295096773,0.0,488.390488581,7511973,12.1082979744,3145.82791415,290.647467558,1401.50176456,7.71011553825,634.94477769,7.71011553825,0.0,206.411290436,2576.36615239,4.13247699016,0.0,660.745005615,12.1082979744,18677.2222849,0.0,,,,,,,,,,
38032,ILE-DE-FRANCE,130.743892427,125.796210218,223.477964259,1127.14247185,13.5632899413,107.704272563,9049.96312289,174.079218369,00851,Métropole du Grand Paris,155.153421964,496.700211303,435.542030033,4.17650654617,86.9102888232,387.428853051,337.074965198,893.801206603,110.643110582,907.887046053,155.158242609,221.301296504,145.007273658,1589.52517386,111.755255191,356.606434785,539.846912399,967.455149742,457.918348121,2902.01487488,537.40343756,877.865611561,167.474658427,135.775732797,71.9013420321,Notre Dame des Champs 2,1833.00384874,594.732711794,157.902037211,"{'type': 'Polygon', 'coordinates': [[[2.3324104276, 48.8448584021], [2.3328204869, 48.8444397879], [2.332901946, 48.8443566014], [2.3330248673, 48.8442277786], [2.3346155975, 48.8425827072], [2.3348558121, 48.8423376173], [2.3340786412, 48.8419510636], [2.3330417526, 48.8413112347], [2.3325813286, 48.8416216459], [2.3322527777, 48.841848251100004], [2.3322362094, 48.8418652466], [2.3321823593, 48.8419207066], [2.3321085936, 48.842041709], [2.3317664555, 48.8426900389], [2.3315850666, 48.8430217903], [2.3313565536, 48.8433092092], [2.331244438, 48.8434452858], [2.3309590195, 48.8437072035], [2.3307070371, 48.8440178731], [2.3324104276, 48.8448584021]]]}",11,PARIS,751062302,739.611188624,175.241142464,68.1967251644,Paris 6e Arrondissement,3519.85929291,255.023815989,75,375.53519614,13.5632899413,0.0,213.636030294,0.0,0.0,92.4820468462,75106,21.1282456895,231.676464456,420.362239004,54.6790219049,948.139400059,205.149080664,948.139400059,3003.85048902,"[48.843070913, 2.33274496363]",27.5315433347,388.995938741,907.887046053,9.29655456045,948.139400059,125.937510373,0.0,17.9736549177,7510623,344.143332686,1833.00384874,158.529808745,1171.49436783,225.667424118,209.459523748,235.972654539,0.0,152.907078332,4.17650654617,17.6628319191,1.11214460898,356.125076779,365.647214345,12957.2512689,3.15459077185,,,,,,,,,,
38059,ILE-DE-FRANCE,210.004579274,488.67742009,211.715621225,1064.39864097,13.670831636,22.2110823449,2646.22860657,9.3856352853,00851,Métropole du Grand Paris,130.524348598,255.448325714,731.308023948,347.728764285,9.70710060124,104.365648431,212.177044159,858.18121877,106.578965788,949.131567031,28.5715348653,278.695815687,221.447586862,1201.16869662,109.794515344,188.508299958,454.096962489,421.751550956,219.804234313,2109.50428813,312.065839372,1058.59029288,162.708848735,69.55682361,54.033865944,Belleville 3,2062.02116864,200.150188917,95.7875004979,"{'type': 'Polygon', 'coordinates': [[[2.3896479507, 48.8686631614], [2.3894496702, 48.8694130971], [2.3892210427, 48.8700765408], [2.3891631901, 48.8702435222], [2.389376998, 48.870495528], [2.3899615891, 48.8712161791], [2.3899951748, 48.8712586191], [2.3901654515, 48.8715032067], [2.3901944846, 48.8715851942], [2.390159677199999, 48.871647071], [2.3899979878, 48.8718333089], [2.3899203927, 48.8719399343], [2.3898534295, 48.8720699966], [2.389562707, 48.8726800621], [2.3894788240000002, 48.8728577026], [2.3896268054, 48.8727946045], [2.3911235328, 48.8718813083], [2.3912321225, 48.8718054171], [2.3913257372, 48.871727651], [2.3913893604, 48.8716497323], [2.3914255927, 48.8715824664], [2.3914211799, 48.8714934098], [2.3913951446, 48.8713880551], [2.3913832853, 48.8713529207], [2.3912239301, 48.8711065917], [2.3910941047, 48.8708999834], [2.3908078991, 48.8700765337], [2.3907737497, 48.8699657414], [2.3907730596, 48.8699081804], [2.3907886542, 48.8698569975], [2.3908329284, 48.869801464], [2.3912350924, 48.8693349554], [2.3914312902, 48.8691111188], [2.3899347665, 48.868733872600004], [2.3898858402, 48.8687210325], [2.3896479507, 48.8686631614]]]}",11,PARIS,751207703,1604.35560608,218.392796926,86.6955390761,Paris 20e Arrondissement,8598.17588852,287.402353538,75,483.761275678,13.670831636,4.28519635066,288.765582549,3.17525144703,3.17525144703,149.51715415500001,75120,106.321782705,32.463739507,449.178056144,25.621985426,976.734243687,234.32299021,976.734243687,2179.50854264,"[48.870494551, 2.39030439159]",5573.27445131,233.237243369,949.131567031,0.0,976.734243687,35.9140116026,6.35703286203,103.293180282,7512077,212.819129015,2062.02116864,339.633063282,1092.00131763,242.050578878,281.214461622,254.838710853,0.0,310.170153836,931.149301573,13.670831636,0.0,307.953978861,213.838400788,11348.7701435,3.02860242327,,,,,,,,,,
38089,ILE-DE-FRANCE,232.732164755,230.344112065,394.040129589,1392.61100383,4.02355570072,68.649109558,8511.30624262,9.71843933445,00851,Métropole du Grand Paris,256.608778275,416.429973938,607.253899105,0.0,37.6503022126,315.50735282,419.890264759,1029.60236758,258.560192496,1108.35523757,134.425272036,133.121735878,211.053346825,999.420231331,261.583638011,363.754340251,513.018099136,805.796502002,458.598659058,2469.22672504,570.403078212,624.579704692,218.62777345,94.646202359,21.1410036466,Saint-Lambert 11,1845.64758067,754.689673654,78.0594629772,"{'type': 'Polygon', 'coordinates': [[[2.2936878268, 48.8359652244], [2.2934360924, 48.8360428825], [2.2932473887000002, 48.8360939314], [2.293218744, 48.8360964602], [2.2932132948, 48.836096428], [2.2930947996, 48.836093929], [2.2916919907, 48.8360595484], [2.2906229454, 48.8360271312], [2.2904677664, 48.836017217], [2.2904188708, 48.8360061345], [2.2898854994, 48.8358554718], [2.2896845548, 48.8358048131], [2.2895661708, 48.8364939297], [2.289418122, 48.8373600461], [2.2892404055, 48.8384031616], [2.2893114208, 48.8384908226], [2.2894081251, 48.8385930262], [2.289674069, 48.8386737504], [2.2901533905, 48.8387935141], [2.2906202504, 48.8384275413], [2.290698749, 48.8383659501], [2.2913377527, 48.8378642905], [2.2915842274, 48.8376732848], [2.2919546048, 48.8373876785], [2.2927479941, 48.8367520189], [2.2935510586, 48.836104719], [2.2936878268, 48.8359652244]]]}",11,PARIS,751155711,934.341572903,290.030385061,149.830494228,Paris 15e Arrondissement,3392.72346992,331.532130203,75,425.212493754,4.02355570072,0.0,290.566577815,9.07767983819,9.07767983819,174.708751485,75115,66.987299017,52.5778136778,391.055281888,58.89017986,1124.74273802,258.450904411,1124.74273802,2502.73167344,"[48.8371001708, 2.29085240583]",0.0,347.78086438,1108.35523757,3.0234455148,1124.74273802,105.509505769,1.00011018593,63.9638535022,7511557,154.989906776,1845.64758067,451.51998434,1408.99850429,334.49063535,287.272969602,338.514191051,0.0,285.256492816,0.0,4.02355570072,0.0,401.81525264,158.013352291,12219.5370654,0.0,,,,,,,,,,
38200,ILE-DE-FRANCE,369.240180861,359.509024964,282.06657202,1252.51140943,2.74602461869,42.1941437887,4462.93905391,6.03715961782,00851,Métropole du Grand Paris,148.412484551,421.539684143,864.890658159,451.988692879,8.33850543698,454.433107734,271.202333069,1080.87879668,266.459561761,1136.39877236,36.2702708281,129.653001318,338.993744656,1319.39434344,266.459561761,566.705044393,504.494484381,529.891080465,267.465090028,2585.65174162,545.685501817,1049.06093166,249.897342731,87.1420673317,8.23807385608,Pont de Flandre 5,2382.38872476,680.850041655,107.128645695,"{'type': 'Polygon', 'coordinates': [[[2.380067325, 48.8930414943], [2.3817229839, 48.8943126968], [2.3822799102, 48.8947346529], [2.3823515218, 48.8947916792], [2.382755313, 48.8951310051], [2.3832832105, 48.8955869804], [2.3835488252, 48.8958473511], [2.3836202043, 48.8958090479], [2.3839118297, 48.8952547709], [2.3843277365, 48.894570731], [2.3843679896, 48.894511583], [2.3840249585, 48.8942238361], [2.3828643510000003, 48.8920307178], [2.3823982768, 48.8916550972], [2.380067325, 48.8930414943]]]}",11,PARIS,751197405,1758.48269641,212.816001486,79.8423662384,Paris 19e Arrondissement,9643.59102943,315.283229544,75,510.233557801,2.74602461869,0.0,520.196510012,59.4063573539,36.4016972902,219.319394005,75119,63.8817655219,16.677010874,520.731054489,44.0331636054,1176.38891179,257.348030021,1176.38891179,2640.77666271,"[48.8936135834, 2.38244416787]",6815.98791607,379.345540355,1136.39877236,0.0,1176.38891179,94.0149478833,2.74602461869,61.2273816684,7511974,160.026594068,2382.38872476,398.306281023,1292.50154886,98.0654635549,514.218074021,100.811488174,0.0,273.495603054,965.661791476,2.74602461869,0.0,541.027663276,165.63322897,14560.9631911,0.0,,,,,,,,,,
38318,ILE-DE-FRANCE,224.707459414,0.0,101.919499985,701.752298359,4.24860081006,5.60378800564,766.318009771,0.0,00851,Métropole du Grand Paris,53.058366553,250.424398756,614.702985463,296.998625112,5.64954781147,30.820834031,138.322305749,656.639875893,293.092646674,662.289423705,8.69170787039,172.931680745,383.328813845,1217.07201713,293.092646674,219.167519955,214.553813069,88.2596610888,50.4340920507,1874.40338677,321.44965407,760.244317678,114.896449013,49.1948609395,16.9944032402,Charonne 22,1365.78175372,493.60634377,120.957780493,"{'type': 'Polygon', 'coordinates': [[[2.4063323285, 48.8623518785], [2.4066529425, 48.8626853256], [2.4071177043, 48.8631687764], [2.4074612032, 48.8635284152], [2.4076659807, 48.8637407739], [2.4082037427, 48.864279441], [2.4085065332, 48.8645039741], [2.4087422293, 48.8645150315], [2.4087351022, 48.8644223643], [2.4089316359, 48.862959209], [2.4089633974, 48.8628028805], [2.409043086, 48.8623868791], [2.4090895376, 48.8621370915], [2.4091171888, 48.8619825413], [2.4091725314, 48.8616698435], [2.4092279142, 48.8613535485], [2.4092527061, 48.8612106755], [2.4093213639, 48.8608054109], [2.409336115, 48.860706556], [2.409230865, 48.8606125049], [2.4086733401, 48.8602563095], [2.408236173899999, 48.8599843455], [2.4080503713, 48.8599024857], [2.4077750758, 48.8597797123], [2.4072638908, 48.8595451507], [2.407235908, 48.8597284782], [2.407011235899999, 48.860187829], [2.4069555001, 48.8602945747], [2.4064647405, 48.8611384234], [2.4062089328000003, 48.8614582197], [2.4058731460000002, 48.8618585591], [2.4063323285, 48.8623518785]]]}",11,PARIS,751208022,1276.12114563,88.5749396105,30.7711667841,Paris 20e Arrondissement,13253.5046655,80.0153901911,75,230.289846128,4.24860081006,4.24860081006,306.381407204,13.4666357742,13.4666357742,275.996064717,75120,13.4666357742,4.36425211495,411.16158302,1.40094700141,666.538024515,87.4216259293,666.538024515,1891.39779002,"[48.8618741972, 2.40783427228]",6372.27545642,244.820610751,662.289423705,0.0,666.538024515,1.40094700141,0.0,13.4666357742,7512080,4.16268908198,1365.78175372,77.8717878701,706.000899169,35.9680100063,302.132806394,35.9680100063,0.0,22.4151520226,662.823358187,4.24860081006,0.0,273.328089931,4.16268908198,14050.6435093,0.0,,,,,,,,,,
38320,ILE-DE-FRANCE,350.882648515,131.482914595,279.127874214,1604.78640299,11.8129199153,90.079637217,13850.9276881,66.777719691,00851,Métropole du Grand Paris,174.23591035,757.344406443,625.16806755,139.394511088,100.772868981,945.659465285,379.44626904,1336.30253862,287.394913689,1384.37008244,138.261092669,207.944814693,295.441146518,2033.40475775,291.492915646,438.992314917,620.563376076,1351.51567377,712.345824324,3803.10658823,813.923154853,1128.56696228,292.770453228,242.59907513,32.958465177,Auteuil 10,2508.20210682,1067.04065053,238.462783806,"{'type': 'Polygon', 'coordinates': [[[2.2589505876000002, 48.8444016349], [2.2588679489, 48.8445594122], [2.2588143062, 48.8446903879], [2.258783167, 48.8447720377], [2.2587285645, 48.8449704601], [2.2586948856, 48.8451348361], [2.2586824953, 48.8453353188], [2.2586813699, 48.845606022], [2.2586917845, 48.8458318283], [2.2587167329, 48.8459938693], [2.2590145802, 48.8467053164], [2.2591022466, 48.8468650476], [2.2595632698, 48.847601786], [2.2596608992, 48.8477318992], [2.2597139083, 48.8478374532], [2.259731886, 48.84791491], [2.2599553521, 48.8479162925], [2.2602114951, 48.8479196754], [2.260422851, 48.8479101897], [2.2607880912000002, 48.8479079501], [2.2612431736, 48.8479125597], [2.261736319599999, 48.8479236981], [2.2621884605, 48.8479435753], [2.2619651605, 48.847545577], [2.2611609102, 48.8463138749], [2.2604766453, 48.8452717752], [2.2602538515, 48.8449358323], [2.2600937197, 48.8446974083], [2.2600790385, 48.8446757327], [2.259464056, 48.8437473746], [2.2592664847, 48.8439386168], [2.2591206998, 48.84412928], [2.2589967778, 48.8443155815], [2.2589505876000002, 48.8444016349]]]}",11,PARIS,751166110,1058.1935079,226.117118613,86.7834815084,Paris 16e Arrondissement,5045.65337769,214.90666950600001,75,483.378085302,11.8129199153,0.987126841089999,187.752174503,3.94850736436,3.94850736436,231.643446754,75116,5.08512879768,137.220854191,670.022481624,69.9416147884,1407.45550666,270.426661461,1407.45550666,3847.33755772,"[48.8462565156, 2.26007394792]",2029.938287,667.264769226,1384.37008244,0.987126841089999,1407.45550666,98.4929251486,6.72779111758,5.08512879768,7511661,346.7869649,2508.20210682,521.424052641,1632.50008084,558.560512215,182.594055473,565.288303332,0.0,188.66262898,204.156132427,12.8000466997,3.1108751155,617.129185024,353.88847702,19842.2405311,0.0,,,,,,,,,,
38371,ILE-DE-FRANCE,446.470376463,679.855183012,443.382325375,1583.46961754,0.0,30.7747299469,6106.44971106,26.3719530074,00851,Métropole du Grand Paris,255.99967632,409.76318324,891.994217226,118.781824199,57.1451153724,508.408536986,566.156716858,1279.02430472,307.225146209,1366.16464696,93.1978019421,461.314414222,435.463342242,1550.68981195,307.225146209,202.232312556,844.519171876,651.737658313,367.016660264,3493.52736509,560.776345756,1024.99142725,216.174511922,129.373142133,0.0,Folie Mericourt 8,2614.60595937,231.442351353,164.949711501,"{'type': 'Polygon', 'coordinates': [[[2.3697836346, 48.8684792763], [2.3710806819, 48.8683161235], [2.3716923596, 48.8682374961], [2.3721730652, 48.868167172], [2.3724438888, 48.8680921484], [2.3733704789, 48.8668792963], [2.3735036953, 48.8666839373], [2.3736244374, 48.866505600400004], [2.3744021403, 48.8654268608], [2.3745568667, 48.8652558951], [2.3741195826, 48.8653453421], [2.370852769, 48.8659667466], [2.3706615022, 48.8660017147], [2.3708680074, 48.8660594589], [2.3712346414, 48.8661774007], [2.3711206097, 48.8663638646], [2.3707952906, 48.8668882695], [2.3704244602, 48.8674556022], [2.3701440744, 48.8678705217], [2.369864622899999, 48.8683205195], [2.3697836346, 48.8684792763]]]}",11,PARIS,751114108,1730.21930876,245.275307827,133.543739465,Paris 11e Arrondissement,9936.80006829,272.39998379,75,680.88709839,0.0,0.0,74.8232174508,9.50081859483,9.50081859483,225.694546173,75111,35.4004435,86.0556988856,542.980663028,119.744801408,1378.7556789,363.600827628,1375.75371173,3522.14204644,"[48.8668961286, 2.3720599398899997]",2410.12442249,378.988453293,1363.16267979,0.0,1378.7556789,232.648992303,0.0,35.4004435,7511141,693.226724687,2614.60595937,419.886942479,1605.4972203,242.986329345,74.8232174508,242.986329345,0.0,248.425237923,252.967839969,3.00197322203,0.0,465.345108361,705.817756629,16551.6583163,0.0,,,,,,,,,,
38376,ILE-DE-FRANCE,285.288700084,122.507767579,136.924603534,1033.43874623,3.84982816758,44.6571017187,31.217065494,2.83791504491,00851,Métropole du Grand Paris,51.7954883259,434.891194888,977.830227118,954.614172708,18.6432411772,297.075975977,140.907680638,943.507235028,98.4044287522,1015.88401783,2.83791464795,9.7251395739,342.418477838,2027.1007635,102.25425692,465.744525836,404.898119899,39.7308106287,5.67583008981,3054.73606216,516.675775964,1369.65927326,170.647539758,168.95955772,11.5494845027,Plaine Monceau 16,2358.29057945,896.212508298,270.16941316,"{'type': 'Polygon', 'coordinates': [[[2.3026009771, 48.8910280864], [2.3023437135, 48.8909906147], [2.3009048116, 48.8902834445], [2.2999136273, 48.8898037072], [2.298697506, 48.8892174225], [2.2978638114, 48.8888438114], [2.297625151, 48.8887425861], [2.2946190481, 48.8874833882], [2.2940833308, 48.8872396598], [2.2938545476, 48.8871151022], [2.2937828851, 48.887069713], [2.2937429617, 48.8870973568], [2.2936894021, 48.8871249201], [2.2930379542, 48.8873953718], [2.2925625713, 48.8878557198], [2.2924310279, 48.8881022587], [2.2917407653, 48.8894201941], [2.2917797258, 48.889473575], [2.2927108651, 48.8895887071], [2.2927474862, 48.8895935099], [2.2929409386, 48.8896188444], [2.2940411949, 48.8897440478], [2.2945707842, 48.88981282], [2.2950131832, 48.8898747813], [2.2954752489, 48.8900960379], [2.2955793978, 48.8901498909], [2.2973272068, 48.8910537333], [2.2973415629, 48.891061192], [2.2975284842, 48.8911567182], [2.298628376, 48.8917171516], [2.2996080431, 48.8921728192], [2.3005882681, 48.8926288415], [2.3009896299, 48.8922957361], [2.3010199708, 48.8922707321], [2.3012722552, 48.8920698558], [2.3023847383, 48.891186007900004], [2.3026009771, 48.8910280864]]]}",11,PARIS,751176616,2163.92007148,75.727943385,14.7168137559,Paris 17e Arrondissement,19708.5418497,118.579540859,75,385.273114578,3.84982816758,3.84982816758,891.743464037,2.96950698858,2.96950698858,423.392357041,75117,9.65725020106,88.5586102496,665.316574671,44.9393582442,1028.44541545,140.685812697,1027.43350233,3089.58234,"[48.8897867425, 2.2970120618]",19300.7523182,390.234093169,1014.8721047,0.0,1028.44541545,154.639697343,0.0,9.65725020106,7511766,3.035739368019999,2358.29057945,208.719373345,1046.00014386,17.7732848139,883.03189458,17.7732848139,0.0,53.5957009994,2100.2804686,3.84982816758,0.0,466.433588086,3.035739368019999,20036.8348912,0.0,,,,,,,,,,
38413,ILE-DE-FRANCE,338.267456912,164.210862594,111.468271533,1235.91278132,0.0,90.4930620393,2126.42608212,1.27447644697,00851,Métropole du Grand Paris,63.9079201621,496.8735485,1035.99242344,842.097019365,24.8856690283,236.34248155,119.042075804,1126.74185606,347.282355168,1182.71096852,20.5888230187,6.37238223483,308.824715583,2254.18245779,352.527100671,461.828253734,448.099350691,211.873588415,135.587222788,3312.56192389,528.052033984,1583.8775453,216.314843948,162.93498471,0.0,Saint-Fargeau 13,2730.34368287,1021.42965339,222.222774924,"{'type': 'Polygon', 'coordinates': [[[2.4023685028, 48.8716205152], [2.4021123686, 48.8716057461], [2.4020021012, 48.8715917052], [2.4018566374, 48.8715559044], [2.401622956, 48.8714854876], [2.4013391353, 48.871388739], [2.4012495134, 48.8713577133], [2.4008122285, 48.8712098329], [2.4003403892, 48.8711031472], [2.3998078542, 48.8718864967], [2.3997731305, 48.8719420813], [2.3992703421, 48.8727453624], [2.4002599127, 48.8730012387], [2.4006933903, 48.8731257191], [2.4009284721, 48.8731934465], [2.4012967323, 48.8732987123], [2.4013899843, 48.873132802], [2.4016606377, 48.8727150658], [2.4023685028, 48.8716205152]]]}",11,PARIS,751207813,2454.76239279,151.930826177,32.6129897823,Paris 20e Arrondissement,19411.8917018,264.087393838,75,450.35684151,0.0,0.0,779.410373727,5.2447455032,5.2447455032,328.424150796,75120,30.9643718324,144.531741016,737.096394851,24.220154124,1195.79980035,178.480641389,1195.79980035,3349.37591827,"[48.8721970466, 2.4008031677]",17677.4831997,406.380486461,1182.71096852,0.0,1195.79980035,63.7077016692,0.0,29.6898953854,7512078,5.2447455032,2730.34368287,256.133174988,1249.00161315,22.4084631127,772.84076385,22.4084631127,0.0,188.082236281,2165.13266745,0.0,0.0,584.641024531,5.2447455032,21774.6602655,0.0,,,,,,,,,,
